Time_hr,Node,Curtailed_kW,Fossil_kW
933,3,1.1388783249322453e6,0.0
934,3,1.131371389765242e6,0.0
935,3,0.0,0.0
936,3,149225.01728782908,0.0
937,3,0.0,0.0
938,3,0.0,0.0
939,3,0.0,0.0
940,3,0.0,0.0
941,3,0.0,0.0
942,3,0.0,0.0
943,3,0.0,0.0
944,3,0.0,0.0
945,3,0.0,0.0
946,3,0.0,0.0
947,3,0.0,0.0
948,3,0.0,0.0
949,3,0.0,0.0
950,3,0.0,0.0
951,3,0.0,0.0
952,3,0.0,0.0
953,3,0.0,0.0
954,3,0.0,0.0
955,3,0.0,0.0
956,3,0.0,0.0
957,3,0.0,0.0
958,3,0.0,0.0
959,3,0.0,0.0
960,3,0.0,0.0
961,3,0.0,0.0
962,3,0.0,0.0
963,3,0.0,0.0
964,3,0.0,0.0
965,3,0.0,0.0
966,3,0.0,0.0
967,3,0.0,0.0
968,3,0.0,0.0
969,3,0.0,0.0
970,3,0.0,0.0
971,3,0.0,204217.7353821781
972,3,0.0,395022.12622192805
973,3,0.0,388124.52288579964
974,3,0.0,419565.9977220752
975,3,0.0,307809.11441084626
976,3,0.0,164849.4376996276
977,3,0.0,138634.06770278176
978,3,0.0,498780.962017749
979,3,0.0,376856.22535730095
980,3,0.0,157753.0689411878
981,3,0.0,52235.13660800806
982,3,0.0,0.0
983,3,0.0,0.0
984,3,0.0,0.0
985,3,0.0,0.0
986,3,0.0,0.0
987,3,0.0,0.0
988,3,0.0,0.0
989,3,0.0,0.0
990,3,0.0,0.0
991,3,0.0,0.0
992,3,0.0,0.0
993,3,0.0,0.0
994,3,0.0,0.0
995,3,0.0,0.0
996,3,0.0,0.0
997,3,0.0,0.0
998,3,0.0,0.0
999,3,0.0,0.0
1000,3,0.0,0.0
1001,3,0.0,0.0
1002,3,0.0,0.0
1003,3,0.0,0.0
1004,3,0.0,0.0
1005,3,0.0,0.0
1006,3,0.0,0.0
1007,3,0.0,0.0
1008,3,0.0,0.0
1009,3,0.0,0.0
1010,3,0.0,0.0
1011,3,0.0,0.0
1012,3,0.0,0.0
1013,3,0.0,0.0
1014,3,1.8189894035458565e-12,130432.16459761107
1015,3,0.0,370676.17882184614
1016,3,0.0,614342.246613784
1017,3,0.0,789400.4126135062
1018,3,0.0,828785.9997264064
1019,3,0.0,810352.1130625901
1020,3,0.0,712074.1956633199
1021,3,0.0,596125.9287104761
1022,3,0.0,519272.49093112134
1023,3,0.0,397814.90609542467
1024,3,0.0,197268.44099880964
1025,3,0.0,91650.32292532804
1026,3,0.0,51894.360718930606
1027,3,0.0,0.0
1028,3,0.0,0.0
1029,3,0.0,0.0
1030,3,0.0,0.0
1031,3,0.0,0.0
1032,3,0.0,0.0
1033,3,0.0,0.0
1034,3,0.0,0.0
1035,3,0.0,0.0
1036,3,0.0,0.0
1037,3,0.0,0.0
1038,3,0.0,0.0
1039,3,0.0,0.0
1040,3,0.0,53390.101290882914
1041,3,0.0,119221.46206088981
1042,3,0.0,148002.77768429893
1043,3,0.0,132371.84359475912
1044,3,0.0,84698.78367855365
1045,3,0.0,59883.82120190619
1046,3,0.0,45932.56581875938
1047,3,0.0,0.0
1048,3,0.0,0.0
1049,3,0.0,0.0
1050,3,0.0,0.0
1051,3,0.0,0.0
1052,3,0.0,0.0
1053,3,0.0,0.0
1054,3,0.0,0.0
1055,3,0.0,0.0
1056,3,0.0,0.0
1057,3,0.0,0.0
1058,3,0.0,0.0
1059,3,0.0,0.0
1060,3,0.0,0.0
1061,3,0.0,87450.80256100843
1062,3,0.0,186422.35105674935
1063,3,0.0,206867.98577937257
1064,3,0.0,198537.9071659617
1065,3,0.0,139851.29851699912
1066,3,0.0,72006.06699752843
1067,3,0.0,51980.43018111307
1068,3,0.0,47150.743571172
1069,3,0.0,51045.841918342514
1070,3,0.0,74588.1548538797
1071,3,0.0,135502.61513751454
1072,3,0.0,233205.97134235868
1073,3,0.0,325868.8198613929
1074,3,0.0,460041.2623303434
1075,3,0.0,492180.4833945725
1076,3,0.0,454757.7653432655
1077,3,0.0,383797.7947514389
1078,3,0.0,333971.6481961905
1079,3,0.0,222430.81710719306
1080,3,0.0,140918.43692288763
1081,3,0.0,174947.3481980352
1082,3,0.0,193621.30246850435
1083,3,0.0,167783.32017168636
1084,3,0.0,182531.03698829823
1085,3,0.0,209229.75323227106
1086,3,0.0,226537.72923739773
1087,3,0.0,247580.6956213395
1088,3,0.0,275647.64353329217
1089,3,0.0,282710.95939268154
1090,3,0.0,314520.0487408411
1091,3,0.0,277078.35611830815
1092,3,0.0,254523.26971401914
1093,3,0.0,209095.3301917652
1094,3,0.0,176884.38428671448
1095,3,0.0,151338.07782574685
1096,3,0.0,21878.849570136983
1097,3,0.0,0.0
1098,3,0.0,0.0
1099,3,0.0,0.0
1100,3,0.0,0.0
1101,3,0.0,0.0
1102,3,0.0,0.0
1103,3,0.0,0.0
1104,3,0.0,0.0
1105,3,0.0,0.0
1106,3,0.0,0.0
1107,3,0.0,0.0
1108,3,0.0,0.0
1109,3,0.0,0.0
1110,3,0.0,0.0
1111,3,0.0,0.0
1112,3,0.0,0.0
1113,3,0.0,0.0
1114,3,0.0,0.0
1115,3,0.0,0.0
1116,3,0.0,0.0
1117,3,0.0,0.0
1118,3,0.0,0.0
1119,3,0.0,0.0
1120,3,0.0,0.0
1121,3,0.0,0.0
1122,3,0.0,11573.71059825318
1123,3,0.0,5177.878763144137
1124,3,0.0,12341.91372987919
1125,3,0.0,0.0
1126,3,0.0,0.0
1127,3,0.0,69399.63944848732
1128,3,0.0,155896.69670400047
1129,3,0.0,284148.6969713927
1130,3,0.0,289023.7193787922
1131,3,0.0,227456.9572477559
1132,3,0.0,157101.9256749354
1133,3,0.0,96248.46496268862
1134,3,0.0,78944.17961236543
1135,3,0.0,254114.1969277697
1136,3,0.0,290849.93764004693
1137,3,0.0,333893.9018289662
1138,3,0.0,370408.5427360033
1139,3,0.0,439563.0149914756
1140,3,0.0,454707.76115840627
1141,3,0.0,443445.7368795634
1142,3,0.0,418333.42589571956
1143,3,0.0,373618.89675723936
1144,3,0.0,222421.3014844919
1145,3,0.0,90448.69164783158
1146,3,0.0,66146.97560044727
1147,3,0.0,32700.045775406994
1148,3,0.0,0.0
1149,3,0.0,0.0
1150,3,0.0,7268.482675831765
1151,3,0.0,8709.59215991979
1152,3,0.0,0.0
1153,3,0.0,0.0
1154,3,0.0,0.0
1155,3,0.0,10201.19367383921
1156,3,0.0,0.0
1157,3,0.0,24581.74213015416
1158,3,0.0,56252.086529519875
1159,3,0.0,110672.1853645877
1160,3,0.0,186657.32409724197
1161,3,0.0,161182.16780575318
1162,3,0.0,115222.75273429847
1163,3,0.0,88337.76028576528
1164,3,0.0,83029.62776035804
1165,3,0.0,52061.04269124672
1166,3,0.0,85059.21871688857
1167,3,0.0,115990.32301973423
1168,3,0.0,90866.79742421606
1169,3,0.0,134572.89414128417
1170,3,0.0,159582.59195197816
1171,3,0.0,123298.46868696238
1172,3,0.0,76856.55595349066
1173,3,0.0,38701.90659326175
1174,3,0.0,0.0
1175,3,0.0,0.0
1176,3,0.0,0.0
1177,3,0.0,0.0
1178,3,0.0,0.0
1179,3,0.0,0.0
1180,3,0.0,0.0
1181,3,0.0,0.0
1182,3,0.0,0.0
1183,3,0.0,0.0
1184,3,0.0,0.0
1185,3,0.0,0.0
1186,3,0.0,0.0
1187,3,0.0,0.0
1188,3,0.0,0.0
1189,3,0.0,0.0
1190,3,0.0,0.0
1191,3,0.0,0.0
1192,3,0.0,0.0
1193,3,0.0,0.0
1194,3,0.0,0.0
1195,3,0.0,0.0
1196,3,0.0,0.0
1197,3,0.0,0.0
1198,3,0.0,0.0
1199,3,0.0,0.0
1200,3,0.0,0.0
1201,3,0.0,0.0
1202,3,0.0,0.0
1203,3,0.0,0.0
1204,3,0.0,0.0
1205,3,0.0,0.0
1206,3,0.0,98785.01111957885
1207,3,0.0,104502.9943999917
1208,3,0.0,302610.5717968986
1209,3,0.0,341690.1517905423
1210,3,0.0,310051.67768117716
1211,3,0.0,234959.5458128607
1212,3,0.0,217177.09194464236
1213,3,0.0,203057.00508169143
1214,3,0.0,238609.1915474406
1215,3,0.0,263219.5051126848
1216,3,0.0,228793.44367182744
1217,3,0.0,214451.21276891662
1218,3,0.0,230495.36446843017
1219,3,0.0,181292.76927751733
1220,3,0.0,112874.060261179
1221,3,0.0,46799.32826179324
1222,3,0.0,0.0
1223,3,0.0,0.0
1224,3,0.0,0.0
1225,3,0.0,0.0
1226,3,0.0,0.0
1227,3,0.0,0.0
1228,3,0.0,0.0
1229,3,0.0,0.0
1230,3,0.0,0.0
1231,3,0.0,0.0
1232,3,0.0,28563.352790114353
1233,3,0.0,43524.575113040744
1234,3,0.0,43493.048511996865
1235,3,0.0,136670.7951429264
1236,3,0.0,167575.5287530074
1237,3,0.0,191689.10186866065
1238,3,0.0,248445.9536106768
1239,3,0.0,257310.38420522795
1240,3,0.0,260026.83970670507
1241,3,0.0,306921.68703544466
1242,3,0.0,421173.6148898668
1243,3,0.0,444679.68772489583
1244,3,0.0,413452.6402902346
1245,3,0.0,410470.20281123946
1246,3,0.0,391744.93806771503
1247,3,0.0,359808.7299614737
1248,3,0.0,331570.1238762139
1249,3,0.0,289069.4852855058
1250,3,0.0,347068.32436720084
1251,3,0.0,388430.6740943267
1252,3,0.0,373893.01486668864
1253,3,0.0,334824.2970026625
1254,3,0.0,224075.2165881144
1255,3,0.0,169404.38686252257
1256,3,0.0,44866.78198234795
1257,3,0.0,0.0
1258,3,0.0,0.0
1259,3,0.0,53804.386715058354
1260,3,0.0,67946.95150937221
1261,3,0.0,61358.01058600831
1262,3,0.0,52422.13914655917
1263,3,0.0,85709.02247117786
1264,3,0.0,128799.37058187951
1265,3,0.0,230457.6244907704
1266,3,0.0,344545.29049314244
1267,3,0.0,411910.540781709
1268,3,0.0,290152.6511363981
1269,3,0.0,144012.6806399217
1270,3,0.0,85820.82428814226
1271,3,0.0,82077.09392552346
1272,3,0.0,101564.97558538627
1273,3,0.0,0.0
1274,3,0.0,0.0
1275,3,0.0,0.0
1276,3,0.0,0.0
1277,3,0.0,0.0
1278,3,0.0,12271.17812037468
1279,3,0.0,77207.69293695537
1280,3,0.0,151630.07593781495
1281,3,0.0,322346.23404876835
1282,3,0.0,365180.86451601615
1283,3,0.0,307059.1009152448
1284,3,0.0,307966.36080238613
1285,3,0.0,331443.18364911276
1286,3,0.0,354537.7070214982
1287,3,0.0,370465.62935497775
1288,3,0.0,361830.7813071498
1289,3,0.0,271934.76830297697
1290,3,0.0,244056.07764510275
1291,3,0.0,186339.17024394288
1292,3,0.0,127935.54894936166
1293,3,0.0,103614.08821563935
1294,3,0.0,72791.29837991518
1295,3,0.0,88573.08292036061
1296,3,0.0,52670.89055193856
1297,3,0.0,31380.628545896383
1298,3,0.0,35055.1477630717
1299,3,0.0,123129.40930533799
1300,3,0.0,207767.76746205403
1301,3,0.0,251350.82104524755
1302,3,0.0,279325.4967412352
1303,3,0.0,405973.6396700939
1304,3,0.0,427274.21147352067
1305,3,0.0,452493.9011306752
1306,3,0.0,515543.7697688236
1307,3,0.0,536002.4780381508
1308,3,0.0,545164.3007097614
1309,3,0.0,554887.3210649154
1310,3,0.0,600826.6116334298
1311,3,0.0,604494.5990671205
1312,3,0.0,619992.3493395622
1313,3,0.0,662246.3024117626
1314,3,0.0,744523.1015490822
1315,3,0.0,799473.0334552329
1316,3,0.0,786403.4691930227
1317,3,0.0,869331.0263450118
1318,3,0.0,849339.5788273099
1319,3,0.0,802584.5542657753
1320,3,0.0,723008.094874651
1321,3,0.0,680462.0640274875
1322,3,0.0,659897.788694495
1323,3,0.0,634949.3609307446
1324,3,0.0,643429.4120748022
1325,3,0.0,662019.339765308
1326,3,0.0,704850.7515422557
1327,3,0.0,812781.9106871212
1328,3,0.0,856860.6031774047
1329,3,0.0,842484.8512233534
1330,3,0.0,776802.2305103401
1331,3,0.0,794800.6560105416
1332,3,0.0,760234.6329660972
1333,3,0.0,664510.5122112904
1334,3,0.0,646540.7883485132
1335,3,0.0,623329.3740763415
1336,3,0.0,591270.6464417053
1337,3,0.0,649068.8300348816
1338,3,0.0,664784.2961148103
1339,3,0.0,640591.0762129172
1340,3,0.0,594254.4040933459
1341,3,0.0,499043.0832537904
1342,3,0.0,451687.67953009414
1343,3,0.0,436825.36789571407
1344,3,0.0,414243.2071740843
1345,3,0.0,377976.3949604882
1346,3,0.0,403491.36896306113
1347,3,0.0,440165.43228335434
1348,3,0.0,469713.4727701905
1349,3,0.0,488000.159368995
1350,3,0.0,530880.1934234384
1351,3,0.0,646287.1694440562
1352,3,0.0,699558.3501803732
1353,3,0.0,750947.7964925447
1354,3,0.0,718892.7852500803
1355,3,0.0,668039.4184322833
1356,3,0.0,561691.2201589296
1357,3,0.0,396718.89249857713
1358,3,0.0,318242.50231275574
1359,3,0.0,378342.05972273817
1360,3,0.0,374757.19303386036
1361,3,0.0,373696.38268599164
1362,3,0.0,449726.98410761805
1363,3,0.0,450667.05461046845
1364,3,0.0,381864.3240387682
1365,3,0.0,302539.0774753923
1366,3,0.0,231878.80536214536
1367,3,0.0,137993.6519977837
1368,3,0.0,43716.078088805545
1369,3,0.0,0.0
1370,3,0.0,0.0
1371,3,0.0,0.0
1372,3,0.0,5668.81042857049
1373,3,0.0,62374.33202491037
1374,3,0.0,120969.30952183134
1375,3,0.0,262233.5036639259
1376,3,0.0,420491.47728645155
1377,3,0.0,513488.5647017151
1378,3,0.0,497818.8161444901
1379,3,0.0,414150.0011459039
1380,3,0.0,243351.11648218823
1381,3,0.0,103632.85882891633
1382,3,0.0,44809.5405384053
1383,3,0.0,41072.57192807598
1384,3,0.0,16262.059633932542
1385,3,0.0,0.0
1386,3,0.0,0.0
1387,3,0.0,16574.50485403801
1388,3,0.0,0.0
1389,3,0.0,0.0
1390,3,0.0,0.0
1391,3,0.0,0.0
1392,3,0.0,0.0
1393,3,0.0,0.0
1394,3,0.0,0.0
1395,3,0.0,0.0
1396,3,0.0,0.0
1397,3,0.0,0.0
1398,3,0.0,0.0
1399,3,0.0,0.0
1400,3,0.0,67052.51040988776
1401,3,0.0,102225.23292728071
1402,3,0.0,312432.95872956666
1403,3,0.0,321238.68157659355
1404,3,0.0,497543.4324883483
1405,3,0.0,556910.2176327654
1406,3,0.0,551624.8091892904
1407,3,0.0,529367.7265026418
1408,3,0.0,513566.9963155984
1409,3,0.0,494077.84643320733
1410,3,0.0,444292.9844104991
1411,3,0.0,479916.79902033875
1412,3,0.0,482542.04590993223
1413,3,0.0,483306.60930091585
1414,3,0.0,481227.69902575633
1415,3,0.0,490153.6067309992
1416,3,0.0,518842.5252958594
1417,3,0.0,466275.8050045784
1418,3,0.0,274461.30005575344
1419,3,0.0,168189.62774066883
1420,3,0.0,76643.22964388115
1421,3,0.0,16720.650105561363
1422,3,0.0,74584.64737584989
1423,3,0.0,132934.79054715286
1424,3,0.0,201194.05638318695
1425,3,0.0,234601.51765793015
1426,3,0.0,273278.0247893074
1427,3,0.0,355561.8047714989
1428,3,0.0,422129.72068241506
1429,3,0.0,547738.1931413689
1430,3,0.0,658470.067606993
1431,3,0.0,677564.9744234852
1432,3,0.0,701244.120955657
1433,3,0.0,685835.1597396098
1434,3,0.0,765749.4121209825
1435,3,0.0,806570.4920556396
1436,3,0.0,735307.6948132984
1437,3,0.0,663793.6832098345
1438,3,0.0,626443.6580413957
1439,3,0.0,607506.7410098787
1440,3,0.0,581813.878035291
1441,3,0.0,599714.2776041353
1442,3,0.0,511746.55814742995
1443,3,0.0,468576.0525857367
1444,3,0.0,434326.02539890696
1445,3,0.0,421129.89810928714
1446,3,0.0,501794.51812797796
1447,3,0.0,525108.7311174336
1448,3,0.0,584381.5166398071
1449,3,0.0,506805.03300187236
1450,3,0.0,393373.38485188124
1451,3,0.0,377474.41542985477
1452,3,0.0,333469.1656658939
1453,3,0.0,243634.16765891132
1454,3,0.0,139856.8137236724
1455,3,0.0,18674.96628200775
1456,3,0.0,0.0
1457,3,0.0,0.0
1458,3,0.0,0.0
1459,3,0.0,0.0
1460,3,0.0,0.0
1461,3,0.0,0.0
1462,3,0.0,0.0
1463,3,0.0,0.0
1464,3,0.0,0.0
1465,3,0.0,0.0
1466,3,0.0,0.0
1467,3,0.0,0.0
1468,3,0.0,0.0
1469,3,0.0,0.0
1470,3,0.0,0.0
1471,3,0.0,0.0
1472,3,0.0,0.0
1473,3,0.0,0.0
1474,3,0.0,0.0
1475,3,0.0,0.0
1476,3,0.0,0.0
1477,3,0.0,0.0
1478,3,0.0,0.0
1479,3,0.0,0.0
1480,3,0.0,0.0
1481,3,0.0,0.0
1482,3,0.0,0.0
1483,3,0.0,0.0
1484,3,0.0,0.0
1485,3,0.0,0.0
1486,3,0.0,0.0
1487,3,0.0,0.0
1488,3,0.0,0.0
1489,3,0.0,0.0
1490,3,0.0,0.0
1491,3,0.0,0.0
1492,3,0.0,0.0
1493,3,0.0,0.0
1494,3,0.0,0.0
1495,3,0.0,0.0
1496,3,0.0,0.0
1497,3,0.0,0.0
1498,3,0.0,0.0
1499,3,0.0,0.0
1500,3,0.0,0.0
1501,3,0.0,0.0
1502,3,0.0,0.0
1503,3,0.0,0.0
1504,3,0.0,0.0
1505,3,0.0,0.0
1506,3,0.0,0.0
1507,3,0.0,0.0
1508,3,0.0,0.0
1509,3,0.0,0.0
1510,3,0.0,0.0
1511,3,0.0,0.0
1512,3,0.0,0.0
1513,3,0.0,0.0
1514,3,0.0,0.0
1515,3,0.0,0.0
1516,3,0.0,0.0
1517,3,0.0,0.0
1518,3,0.0,0.0
1519,3,2.9103830456733704e-11,0.0
1520,3,0.0,0.0
1521,3,0.0,0.0
1522,3,0.0,0.0
1523,3,0.0,0.0
1524,3,0.0,0.0
1525,3,0.0,0.0
1526,3,0.0,0.0
1527,3,2.9103830456733704e-11,0.0
1528,3,0.0,0.0
1529,3,2.9103830456733704e-11,0.0
1530,3,0.0,0.0
1531,3,0.0,0.0
1532,3,0.0,0.0
1533,3,0.0,0.0
1534,3,0.0,0.0
1535,3,0.0,0.0
1536,3,0.0,0.0
1537,3,0.0,0.0
1538,3,0.0,0.0
1539,3,0.0,0.0
1540,3,0.0,0.0
1541,3,0.0,0.0
1542,3,0.0,0.0
1543,3,0.0,0.0
1544,3,0.0,0.0
1545,3,0.0,0.0
1546,3,0.0,0.0
1547,3,0.0,0.0
1548,3,0.0,0.0
1549,3,0.0,0.0
1550,3,0.0,0.0
1551,3,0.0,0.0
1552,3,0.0,0.0
1553,3,0.0,0.0
1554,3,0.0,0.0
1555,3,1.1641532182693481e-10,0.0
1556,3,0.0,0.0
1557,3,0.0,0.0
1558,3,0.0,0.0
1559,3,0.0,0.0
1560,3,0.0,0.0
1561,3,0.0,0.0
1562,3,0.0,0.0
1563,3,0.0,0.0
1564,3,0.0,0.0
1565,3,0.0,0.0
1566,3,0.0,0.0
1567,3,0.0,0.0
1568,3,0.0,0.0
1569,3,0.0,0.0
1570,3,0.0,0.0
1571,3,0.0,0.0
1572,3,0.0,0.0
1573,3,0.0,0.0
1574,3,0.0,0.0
1575,3,0.0,0.0
1576,3,0.0,0.0
1577,3,0.0,0.0
1578,3,0.0,0.0
1579,3,0.0,0.0
1580,3,0.0,0.0
1581,3,0.0,0.0
1582,3,0.0,0.0
1583,3,1.1641532182693481e-10,0.0
1584,3,0.0,0.0
1585,3,0.0,0.0
1586,3,0.0,0.0
1587,3,0.0,0.0
1588,3,0.0,0.0
1589,3,0.0,0.0
1590,3,0.0,0.0
1591,3,0.0,0.0
1592,3,0.0,0.0
1593,3,0.0,0.0
1594,3,0.0,0.0
1595,3,0.0,0.0
1596,3,0.0,0.0
1597,3,0.0,0.0
1598,3,0.0,0.0
1599,3,0.0,0.0
1600,3,0.0,0.0
1601,3,0.0,0.0
1602,3,0.0,0.0
1603,3,0.0,0.0
1604,3,0.0,0.0
1605,3,0.0,0.0
1606,3,0.0,0.0
1607,3,0.0,0.0
1608,3,0.0,0.0
1609,3,0.0,0.0
1610,3,0.0,0.0
1611,3,0.0,0.0
1612,3,0.0,0.0
1613,3,0.0,0.0
1614,3,2.3283064365386963e-10,0.0
1615,3,0.0,0.0
1616,3,0.0,0.0
1617,3,0.0,0.0
1618,3,0.0,0.0
1619,3,0.0,0.0
1620,3,0.0,0.0
1621,3,0.0,0.0
1622,3,0.0,0.0
1623,3,0.0,0.0
1624,3,0.0,0.0
1625,3,0.0,0.0
1626,3,0.0,0.0
1627,3,0.0,0.0
1628,3,1.1641532182693481e-10,0.0
1629,3,0.0,0.0
1630,3,0.0,0.0
1631,3,0.0,0.0
1632,3,0.0,0.0
1633,3,0.0,0.0
1634,3,0.0,0.0
1635,3,2.3283064365386963e-10,0.0
1636,3,0.0,0.0
1637,3,0.0,0.0
1638,3,0.0,0.0
1639,3,0.0,0.0
1640,3,0.0,0.0
1641,3,0.0,0.0
1642,3,0.0,0.0
1643,3,0.0,0.0
1644,3,0.0,42889.69215284381
1645,3,0.0,59606.233420835284
1646,3,0.0,46661.953430365655
1647,3,0.0,0.0
1648,3,0.0,0.0
1649,3,0.0,0.0
1650,3,0.0,192987.99618922587
1651,3,0.0,665997.0705904618
1652,3,0.0,701012.9727682745
1653,3,0.0,680827.1493038875
1654,3,0.0,642438.6748732814
1655,3,0.0,561304.1387417162
1656,3,0.0,495213.6703165133
1657,3,0.0,462435.33392047056
1658,3,0.0,434051.08391635097
1659,3,0.0,435707.1128289191
1660,3,0.0,451800.15933197725
1661,3,0.0,539137.7960283881
1662,3,0.0,656325.5374989313
1663,3,0.0,779609.8556836551
1664,3,0.0,791006.8257490346
1665,3,0.0,749073.7366530969
1666,3,0.0,736933.3265837146
1667,3,0.0,727136.2944190744
1668,3,0.0,702781.7944635713
1669,3,0.0,668839.5241723023
1670,3,0.0,576619.5953690564
1671,3,0.0,475675.01083773846
1672,3,0.0,395809.9046337893
1673,3,0.0,377715.2663671168
1674,3,0.0,412013.6266960845
1675,3,0.0,375355.23187436746
1676,3,0.0,362802.8213105834
1677,3,0.0,345167.5689287803
1678,3,0.0,297492.91632874345
1679,3,0.0,232184.33050483337
1680,3,0.0,183837.5414614312
1681,3,0.0,132022.25542671024
1682,3,0.0,61326.65848620818
1683,3,0.0,11520.117288089124
1684,3,0.0,52994.19686721312
1685,3,0.0,0.0
1686,3,0.0,0.0
1687,3,0.0,0.0
1688,3,0.0,0.0
1689,3,0.0,0.0
1690,3,0.0,0.0
1691,3,0.0,0.0
1692,3,0.0,0.0
1693,3,0.0,0.0
1694,3,0.0,0.0
1695,3,0.0,0.0
1696,3,0.0,0.0
1697,3,0.0,0.0
1698,3,0.0,0.0
1699,3,0.0,0.0
1700,3,0.0,0.0
1701,3,0.0,0.0
1702,3,0.0,0.0
1703,3,0.0,0.0
1704,3,0.0,0.0
1705,3,0.0,0.0
1706,3,0.0,0.0
1707,3,0.0,0.0
1708,3,0.0,0.0
1709,3,0.0,0.0
1710,3,0.0,0.0
1711,3,0.0,0.0
1712,3,0.0,0.0
1713,3,0.0,0.0
1714,3,0.0,0.0
1715,3,0.0,0.0
1716,3,0.0,0.0
1717,3,0.0,0.0
1718,3,0.0,0.0
1719,3,0.0,0.0
1720,3,2.9103830456733704e-11,0.0
1721,3,0.0,0.0
1722,3,0.0,0.0
1723,3,0.0,0.0
1724,3,0.0,0.0
1725,3,0.0,0.0
1726,3,0.0,0.0
1727,3,0.0,0.0
1728,3,0.0,0.0
1729,3,0.0,0.0
1730,3,0.0,0.0
1731,3,0.0,0.0
1732,3,0.0,0.0
1733,3,0.0,0.0
1734,3,0.0,0.0
1735,3,0.0,0.0
1736,3,0.0,0.0
1737,3,0.0,0.0
1738,3,0.0,0.0
1739,3,0.0,0.0
1740,3,0.0,0.0
1741,3,0.0,0.0
1742,3,0.0,0.0
1743,3,0.0,0.0
1744,3,0.0,0.0
1745,3,0.0,0.0
1746,3,0.0,0.0
1747,3,0.0,0.0
1748,3,0.0,0.0
1749,3,0.0,0.0
1750,3,0.0,0.0
1751,3,0.0,0.0
1752,3,0.0,0.0
1753,3,0.0,0.0
1754,3,0.0,0.0
1755,3,0.0,0.0
1756,3,0.0,0.0
1757,3,0.0,0.0
1758,3,0.0,0.0
1759,3,0.0,0.0
1760,3,0.0,0.0
1761,3,0.0,0.0
1762,3,0.0,0.0
1763,3,0.0,0.0
1764,3,0.0,0.0
1765,3,0.0,0.0
1766,3,0.0,0.0
1767,3,0.0,0.0
1768,3,0.0,0.0
1769,3,0.0,0.0
1770,3,0.0,0.0
1771,3,0.0,0.0
1772,3,0.0,0.0
1773,3,0.0,0.0
1774,3,0.0,0.0
1775,3,0.0,0.0
1776,3,0.0,0.0
1777,3,0.0,0.0
1778,3,0.0,0.0
1779,3,0.0,0.0
1780,3,0.0,0.0
1781,3,0.0,0.0
1782,3,0.0,0.0
1783,3,0.0,0.0
1784,3,0.0,0.0
1785,3,0.0,0.0
1786,3,0.0,0.0
1787,3,0.0,0.0
1788,3,0.0,0.0
1789,3,0.0,0.0
1790,3,0.0,0.0
1791,3,0.0,0.0
1792,3,0.0,0.0
1793,3,0.0,0.0
1794,3,0.0,0.0
1795,3,0.0,0.0
1796,3,0.0,0.0
1797,3,0.0,0.0
1798,3,0.0,0.0
1799,3,1.1641532182693481e-10,0.0
1800,3,0.0,0.0
1801,3,0.0,0.0
1802,3,0.0,0.0
1803,3,0.0,0.0
1804,3,0.0,0.0
1805,3,0.0,0.0
1806,3,0.0,0.0
1807,3,1.1641532182693481e-10,0.0
1808,3,0.0,0.0
1809,3,0.0,0.0
1810,3,0.0,0.0
1811,3,0.0,0.0
1812,3,0.0,0.0
1813,3,0.0,0.0
1814,3,0.0,0.0
1815,3,0.0,0.0
1816,3,0.0,0.0
1817,3,0.0,0.0
1818,3,0.0,0.0
1819,3,0.0,0.0
1820,3,0.0,0.0
1821,3,0.0,0.0
1822,3,0.0,0.0
1823,3,0.0,0.0
1824,3,0.0,0.0
1825,3,2.2118911147117615e-9,0.0
1826,3,0.0,0.0
1827,3,0.0,0.0
1828,3,0.0,0.0
1829,3,4.656612873077393e-10,0.0
1830,3,0.0,0.0
1831,3,0.0,0.0
1832,3,0.0,0.0
1833,3,0.0,0.0
1834,3,0.0,0.0
1835,3,0.0,0.0
1836,3,0.0,0.0
1837,3,0.0,0.0
1838,3,0.0,0.0
1839,3,0.0,0.0
1840,3,0.0,0.0
1841,3,0.0,0.0
1842,3,0.0,0.0
1843,3,0.0,0.0
1844,3,0.0,0.0
1845,3,0.0,0.0
1846,3,0.0,0.0
1847,3,0.0,0.0
1848,3,0.0,0.0
1849,3,0.0,0.0
1850,3,0.0,0.0
1851,3,0.0,0.0
1852,3,0.0,0.0
1853,3,0.0,0.0
1854,3,0.0,0.0
1855,3,0.0,0.0
1856,3,0.0,0.0
1857,3,0.0,0.0
1858,3,0.0,28234.037597825227
1859,3,0.0,59961.70884326962
1860,3,0.0,27830.590327557467
1861,3,0.0,0.0
1862,3,0.0,0.0
1863,3,0.0,0.0
1864,3,0.0,126928.54630695909
1865,3,0.0,282403.95715595206
1866,3,0.0,376011.6190042145
1867,3,0.0,396427.515709804
1868,3,0.0,295599.5973513149
1869,3,0.0,118613.4459747707
1870,3,0.0,0.0
1871,3,0.0,0.0
1872,3,0.0,0.0
1873,3,0.0,0.0
1874,3,0.0,0.0
1875,3,0.0,0.0
1876,3,0.0,0.0
1877,3,0.0,0.0
1878,3,0.0,0.0
1879,3,0.0,0.0
1880,3,0.0,0.0
1881,3,0.0,0.0
1882,3,0.0,0.0
1883,3,0.0,0.0
1884,3,0.0,166431.6224642311
1885,3,0.0,237283.07253857108
1886,3,0.0,262086.6582915833
